,fico,term,pti,ltv,age
8233,682.6937,5.5289893,0.083944075,1.0853004,52.382286
8234,580.9409,8.091533,0.07732017,0.7732141,40.418396
8235,868.19806,6.7932763,0.1566197,1.1339583,33.860752
8236,563.77203,5.392042,0.117842615,0.9917105,45.466072
8237,639.17944,6.1967454,0.13842317,1.0546325,36.48354
8238,604.2122,6.6739597,0.12146487,0.92023927,22.917658
8239,716.7963,5.360763,0.18395358,1.1082021,40.84785
8240,540.1696,6.5581036,0.06724071,1.3980193,36.759842
8241,548.9838,5.941126,0.09790811,1.2629261,53.94237
8242,540.9578,6.820767,0.036928263,1.2769674,43.223633
8243,422.8946,5.276616,0.030568544,0.81428516,51.842995
8244,579.594,6.715296,0.13477875,0.9805096,44.740986
8245,652.3498,5.8211827,0.044449426,0.9648814,47.142014
8246,454.31345,5.4638977,0.08112358,1.3652191,54.51247
8247,596.8705,6.44746,0.07678691,1.0943727,39.210426
8248,616.6733,6.5662465,0.09079084,1.0223396,50.125168
8249,568.58685,5.7118707,0.18520845,0.9632333,31.756365
8250,674.40857,7.4257007,0.20162508,1.1904546,42.095276
8251,607.694,5.3714914,0.14349176,1.283792,42.830235
8252,498.9172,5.4596267,0.13242343,1.0569803,46.056156
8253,692.1157,6.0158286,0.22333328,1.1881387,34.82441
8254,665.78253,8.270496,0.20391054,1.3898371,25.969576
8255,735.25256,7.5850234,0.087185375,0.90901005,41.265316
8256,581.1221,6.2196875,0.06980072,1.316937,32.8542
8257,577.1411,6.469598,0.030723024,0.69734967,43.162617
8258,669.8398,4.991077,0.063326016,0.99841005,31.270346
8259,603.37585,6.85565,0.09938837,0.95764554,37.03526
8260,591.6974,5.105766,0.026904311,0.70832074,50.723385
8261,655.39795,7.1276393,-0.0070131687,1.2869595,35.28347
8262,606.5841,8.073006,0.14000343,1.204663,39.450882
8263,589.3053,5.7621565,0.0016263232,0.80826783,48.356594
8264,597.7838,5.621386,0.12788996,1.109956,37.211857
8265,624.71027,6.1070666,0.1732676,1.1678777,32.950634
8266,583.5565,6.4089627,0.15941364,1.0910558,39.96144
8267,880.3985,5.210225,0.12133065,0.6804409,42.724007
8268,547.1657,6.191327,0.123353936,1.1108094,45.003277
8269,637.7979,3.9966488,0.06408471,1.2155919,35.493958
8270,690.03876,4.3506265,0.19490777,0.36773044,37.466354
8271,686.59314,7.284941,0.0848205,1.2995154,50.9653
8272,626.4952,7.8632092,0.13341968,1.1866567,42.536095
8273,543.39484,7.4173775,0.09772765,1.2425703,35.68678
8274,642.3186,6.1327834,0.0911986,0.9419675,32.11283
8275,508.10437,5.6757436,0.20571779,1.2854466,33.037582
8276,678.87286,6.420535,0.0749681,1.1882992,28.131878
8277,502.61108,7.3814225,0.13953936,1.1347083,46.475876
8278,470.7371,5.3143716,0.15857393,0.9898904,36.48509
8279,615.0646,6.8433485,0.10464858,1.154779,45.815964
8280,648.049,6.608221,0.13540189,1.1371504,49.797993
8281,629.2767,4.4701605,0.105447285,0.7751858,34.60539
8282,670.68933,5.681995,0.018834982,0.9755781,49.641518
8283,801.43866,6.852029,0.09891761,1.2538226,50.803493
8284,654.9146,7.4853086,0.09653842,1.0514072,43.407917
8285,848.8948,7.9142385,0.048798405,1.4260546,50.17624
8286,488.72153,7.001162,0.07125121,1.0055429,30.873312
8287,685.2244,5.919126,0.14479463,0.9519453,40.538948
8288,289.97675,6.6472645,0.078345574,0.96727735,32.399483
8289,683.45917,4.6811233,0.0765804,0.7838958,54.4078
8290,700.00665,6.645366,0.12580787,0.8306423,40.43557
8291,626.9722,7.143699,0.12051549,1.2298523,42.006943
8292,534.8331,5.4824123,0.1451676,1.1625123,54.10453
8293,470.9695,7.2150397,0.104902394,0.7074014,33.71888
8294,616.9058,6.8832555,0.17598245,0.7997351,46.093575
8295,572.64746,6.178842,0.15118237,1.256288,39.236897
8296,589.213,5.8173437,0.11433601,0.8714929,41.09749
8297,413.7957,6.3472376,0.1079434,0.9158122,35.09408
8298,619.31396,7.0347013,0.14011706,1.0586002,30.132504
8299,585.30365,5.633636,0.04298748,1.0842052,37.37011
8300,528.62756,4.2525716,0.095265105,0.8486958,34.617725
8301,527.74457,4.6769238,0.15673536,1.1464579,32.875645
8302,443.1617,6.681542,0.19217674,0.91188264,45.794044
8303,644.2108,5.2764354,0.14129724,1.1483234,33.453907
8304,545.29877,4.079987,0.11361038,0.9928268,33.190826
8305,687.2784,5.333991,0.1428106,0.87995815,48.16905
8306,651.00305,6.143841,0.17403163,1.2924994,38.42689
8307,559.18304,7.031852,0.11861812,1.1272187,42.525703
8308,488.98584,7.0078874,0.1089902,1.2577763,42.64783
8309,606.2865,6.3995028,0.019000035,1.1758826,50.14233
8310,582.5663,7.608193,0.03164425,1.2194669,34.07824
8311,695.7402,7.7987375,0.1941651,1.0746019,33.709427
8312,732.68286,5.384151,0.019207295,0.9969106,32.613213
8313,596.4885,4.4014277,0.14147532,1.0408957,29.384087
8314,587.43835,5.0715084,0.22058083,1.2417762,42.773228
8315,581.2728,6.5527425,0.09568878,0.7534253,44.624893
8316,510.12064,5.8483644,0.080433175,0.8793984,48.77625
8317,856.5003,7.144097,0.13878863,1.3382072,38.781586
8318,559.7287,6.926918,0.05827531,1.2625953,51.97017
8319,635.4007,5.617653,0.058386803,0.8734673,39.247555
8320,623.12354,4.558237,0.014491911,1.0602194,49.027905
8321,781.5148,5.6320257,0.0071957964,1.2949286,32.24461
8322,566.198,5.6119695,0.124263205,1.2269089,47.859127
8323,570.71704,5.024327,0.095691614,1.0894524,40.636097
8324,675.70825,4.8964725,0.0762903,0.8879919,45.0673
8325,492.64548,6.184038,0.10814221,1.260289,36.027264
8326,670.66736,5.7870407,0.08309588,0.9962277,45.143097
8327,610.2892,7.1399107,0.061228108,0.7549523,39.33964
8328,738.13794,5.3868713,0.12991324,0.6707509,51.239334
8329,630.7455,7.4306364,0.1157074,1.2059685,40.288433
8330,688.2648,5.545064,0.030477677,0.97942173,32.937244
8331,473.37024,5.4822764,0.12930997,1.0206662,45.857716
8332,707.6893,6.516201,0.047471054,1.2093704,45.269672
8333,681.3098,7.8665943,0.093030915,1.1085469,32.513187
8334,560.7432,7.6137404,0.1538929,1.1061289,46.460426
8335,551.4528,7.203406,0.050509524,1.1597966,43.716335
8336,714.62164,7.9950266,0.20124994,0.91006434,39.20652
8337,620.99176,4.9735346,0.14965324,0.93237174,30.818378
8338,700.541,6.6119018,0.019861575,1.3406974,46.61915
8339,718.8992,3.846664,0.06688856,0.80238146,47.57409
8340,650.816,5.0940595,0.10310089,0.9125118,49.9974
8341,632.28516,8.095909,0.11152972,1.0860025,44.40039
8342,560.12604,6.697652,0.12624812,1.1457857,33.370728
8343,537.17896,5.8033195,0.101832926,1.0820563,57.853397
8344,660.39404,2.9883204,0.13672517,0.55807734,40.238693
8345,607.15216,5.141978,0.13505839,0.5244395,35.972614
8346,548.61365,5.9703727,0.09216384,0.98413813,38.62894
8347,626.02344,3.9761434,0.14553082,0.51613724,56.066124
8348,605.9879,6.893624,0.15326342,0.9474391,40.462902
8349,620.5471,7.8373065,0.16828103,0.9394529,52.004894
8350,668.6555,6.770973,0.14542492,1.1296053,44.26878
8351,837.1824,6.4797564,0.056335974,0.9501194,47.673477
8352,540.1578,7.5511355,0.20669664,1.019963,36.845818
8353,718.8068,6.1141796,0.01377828,0.8121949,36.132027
8354,781.36755,5.258965,0.0757044,0.6976423,45.45241
8355,776.7831,7.34689,0.21686144,1.2181019,35.29631
8356,664.1427,5.5671453,0.0495635,0.9265108,40.899826
8357,697.85846,6.444742,0.108712666,1.3383442,40.514904
8358,601.5209,6.307615,0.06530905,1.1177378,45.20999
8359,640.5716,5.825568,0.11686053,1.1229557,39.134937
8360,661.6145,3.7952359,0.10837084,1.1089061,47.435013
8361,650.85986,6.201436,0.08546462,0.83882934,36.891575
8362,653.2719,7.3426056,0.0994879,1.1289006,43.478344
8363,689.6369,7.621479,0.089021586,1.1469352,43.351482
8364,585.9344,6.9837747,0.14216869,0.85672504,61.158813
8365,631.2018,6.6976175,0.2304088,1.2161522,52.871307
8366,454.88864,5.4224653,0.04831957,1.1600085,40.428635
8367,464.5957,6.7991443,0.16722141,1.3654033,42.877487
8368,642.98846,5.0353084,0.07566538,1.1808361,22.711195
8369,599.92096,6.5405183,0.27494237,1.2279408,35.187737
8370,619.58093,5.768482,0.17473881,0.9704575,39.658768
8371,583.24567,6.1093297,0.09492277,1.0399678,34.77437
8372,525.2806,6.612406,0.17168564,0.8299832,36.03597
8373,608.2492,4.918096,0.1369378,0.82831466,24.652855
8374,641.8478,6.378993,0.022983786,1.1900815,45.87322
8375,536.9013,6.6711173,0.15104197,1.2478999,30.98689
8376,547.4705,5.0125165,0.10044385,1.2949982,42.719204
8377,475.0838,6.0496907,0.11969657,1.2097459,33.66551
8378,603.3295,6.4908624,0.071300134,0.98209125,37.1802
8379,689.15875,7.237877,0.17753905,1.0552347,31.845366
8380,765.47296,6.2233324,0.13010989,1.1156099,43.06486
8381,745.7606,6.381069,-0.010551621,0.98093545,41.518864
8382,567.4107,5.4684925,0.18721639,1.1894848,55.85688
8383,616.4379,7.203093,0.06866436,1.1680355,48.9408
8384,717.73303,8.264577,0.09665334,1.0200956,60.307983
8385,673.2355,5.7510643,0.12915847,1.1915284,41.571808
8386,426.51953,5.4061966,0.023185696,0.73911655,47.246006
8387,710.1219,5.8731627,0.079144,1.3059956,38.173874
8388,708.08685,6.2817974,0.025113504,0.7445505,47.727848
8389,673.1598,5.9556923,0.08172085,1.4331551,44.473003
8390,794.8342,6.390021,0.16544525,1.0988086,38.37437
8391,632.46014,7.651489,0.18686332,1.127825,37.192944
8392,644.28186,5.1972704,0.06548272,0.7731497,27.015251
8393,580.065,6.381194,0.065290466,1.0600109,46.40178
8394,619.1341,6.2921877,0.12273454,1.1610588,36.476547
8395,468.34805,7.1190424,0.11857331,1.5320295,32.084663
8396,606.02637,7.5296474,0.06805,1.290856,48.227856
8397,553.49084,7.149732,0.13246843,1.2409791,35.821404
8398,702.0199,6.053085,0.092795216,0.9957058,39.350117
8399,673.35406,4.8337927,0.12626633,0.80085486,47.37679
8400,716.35986,5.9377074,0.11894438,0.9375491,35.368088
8401,573.57245,6.3675556,0.17962977,0.68103,42.844707
8402,674.3197,6.0250306,0.055994038,0.9835755,47.3703
8403,690.2217,6.9847503,0.17505592,0.6532967,28.410467
8404,448.56418,5.232394,0.059800744,0.87704927,46.977932
8405,680.88727,7.785478,0.0760352,1.0470961,37.08626
8406,597.67175,3.6201074,0.05215707,1.3845009,33.09371
8407,594.08923,6.50664,0.011263433,1.112276,42.289646
8408,525.8108,6.660776,0.06452076,1.3100711,40.19934
8409,480.1774,6.6834054,0.098453455,1.2429652,50.311092
8410,744.9517,6.844952,0.104584046,0.94771415,44.247715
8411,574.2225,5.647575,0.079769135,0.9398652,43.817474
8412,606.0714,7.555012,0.1451644,0.95377386,53.072086
8413,654.1041,7.0084524,0.2076488,1.2771116,53.70369
8414,688.1561,8.510388,0.13108434,0.6381648,37.041443
8415,718.8997,4.458097,0.1378201,0.85199726,41.712135
8416,585.16406,6.1982856,0.041765746,1.1534584,55.245033
8417,685.9841,6.565084,0.057037182,0.8751259,41.935814
8418,569.89655,7.394063,0.12196583,1.2835778,38.73837
8419,630.16516,5.8735476,0.03672259,1.1681964,38.95414
8420,497.43448,5.635087,0.1444921,1.0819193,41.60525
8421,595.1232,6.608473,0.072229825,1.0969709,32.570156
8422,613.53326,6.7243257,0.119982496,0.8544428,39.82694
8423,766.07434,5.9143114,0.13179484,1.1682668,45.26534
8424,672.3217,5.629116,0.019499194,1.1456624,33.05285
8425,584.753,6.6281233,0.13376667,0.8767366,38.957283
8426,564.18915,6.102681,0.11000786,0.801419,35.036877
8427,578.4133,6.410063,0.08811506,1.0965682,45.01703
8428,482.9836,4.8570895,0.055138733,0.93883055,38.52071
8429,745.0714,5.458235,0.11723265,1.2183045,47.43922
8430,724.83246,4.068508,0.10840996,1.2858385,41.599873
8431,734.0852,6.4327083,0.07608657,0.95600367,44.23199
8432,808.46063,5.277416,0.02507672,0.62371075,43.327385
8433,570.19794,4.6690235,0.15790482,1.1134816,29.809
8434,701.9756,6.7980857,0.12506104,1.0490202,49.972694
8435,664.85956,7.504661,0.08698545,0.78853595,49.1508
8436,677.75397,7.4657907,0.2490046,1.6753455,44.845573
8437,766.58453,6.3844423,0.11213101,0.88499576,31.125675
8438,662.5566,4.9550586,0.050570205,1.0299302,28.007225
8439,416.5074,5.1429696,0.1307538,1.2150422,41.855736
8440,671.13525,6.2212873,0.055543706,1.2929503,58.810516
8441,742.64136,6.441253,0.12565361,0.9920975,50.480602
8442,643.2508,7.015156,0.030922074,0.9471766,52.08155
8443,671.3779,6.620556,0.06670077,1.0004497,38.73294
8444,670.1939,6.5158167,0.12695573,0.9546734,52.620377
8445,693.8753,8.034429,0.15015817,1.5023642,35.85048
8446,831.2232,5.888248,0.113189,0.80326337,47.830776
8447,705.8756,7.8314924,0.1699319,1.1501812,41.484795
8448,508.44336,5.67221,0.062753275,1.0615919,34.26067
8449,638.7914,7.0877123,0.15607642,1.2607373,41.887302
8450,585.7626,5.203354,0.0773,1.1311474,55.63365
8451,446.15045,7.4756656,0.18808636,1.3038104,39.22768
8452,578.277,5.181687,0.067701,0.79972005,43.226284
8453,486.5777,7.1287303,0.027317252,1.1287303,37.864388
8454,853.20166,4.6400127,0.048944645,1.2656262,37.575012
8455,483.24234,5.6740093,0.18877396,1.2393172,47.931206
8456,635.65625,4.6158643,0.24945441,1.3772174,29.600323
8457,671.995,4.4262176,0.17536585,0.9273937,33.674488
8458,661.3004,7.4735293,0.096411884,1.0593755,32.086998
8459,610.839,7.6446314,0.101826474,1.1375688,42.70173
8460,746.9378,5.256297,0.14862792,1.1072899,44.981506
8461,720.24274,5.738896,0.06171956,1.2681149,46.797222
8462,744.4654,5.4991674,0.056065705,0.8757885,31.9478
8463,519.3108,5.97609,0.033261154,0.925174,33.422016
8464,706.46783,6.6054626,0.075628735,1.0513455,36.893852
8465,605.79407,6.5841374,-0.021939587,1.318886,51.570965
8466,660.4979,7.1588545,0.025680784,1.080889,44.992706
8467,616.22687,6.482327,0.1229954,1.0163018,30.13974
8468,519.1251,8.067396,0.03883003,1.1506683,34.55093
8469,630.59814,6.2197895,0.04385226,0.99276644,39.099636
8470,693.98474,5.4133673,0.041807603,1.0160604,46.236946
8471,666.6578,7.1797667,0.038542192,1.3499544,39.47374
8472,664.0297,4.5395727,0.17535888,1.1255244,39.55135
8473,580.8663,6.2570243,0.1806081,1.2817502,42.441525
8474,634.4058,6.2082524,0.16949503,1.2094854,48.10752
8475,537.65564,7.709179,0.08018963,0.84817845,37.85927
8476,658.9676,8.026388,0.14892955,0.96210974,54.541096
8477,512.96405,5.848887,0.13212624,0.9940523,41.80326
8478,614.4965,4.4532475,0.12392695,0.8856442,33.841057
8479,528.0107,5.1911144,0.11491499,1.428071,34.91536
8480,587.2058,6.8413973,0.18764225,1.2174023,43.97634
8481,779.67145,6.7785177,0.04915438,0.71836776,43.167732
8482,720.28503,8.11378,0.099517934,0.9646814,43.626446
8483,548.0139,6.8046017,0.1774112,0.9238384,39.734226
8484,647.01807,7.178752,0.084288076,1.2316626,48.1386
8485,616.45026,6.126824,0.08284426,1.2797437,29.337381
8486,603.7286,4.4348745,0.08016334,0.69146246,63.64636
8487,528.54663,7.630419,-0.009846267,1.369675,24.8522
8488,610.8825,6.744059,0.1215514,1.0657673,37.743496
8489,769.3751,4.947194,0.106131166,0.39422214,46.542107
8490,733.9332,7.1116023,0.14897428,1.313667,46.909737
8491,613.58484,7.3400183,0.029533837,1.2991927,40.355152
8492,728.97906,6.892472,0.10130819,1.075447,40.65178
8493,500.3321,6.60985,0.19850576,1.6191144,37.16987
8494,693.1112,7.1083255,0.079044014,0.8324043,38.96702
8495,643.94916,4.8784065,0.14127253,0.94491,43.56106
8496,556.5978,5.83727,0.14997178,1.1231644,45.364944
8497,636.2043,5.211516,0.06973593,0.98777,45.61012
8498,645.3899,5.9191356,0.18748763,1.0222452,48.767513
8499,750.4505,6.805576,0.11049938,1.1917161,38.695675
8500,638.95514,5.6065607,0.011418174,0.5188508,40.009106
8501,664.11615,6.109959,0.085695356,1.212496,43.572876
8502,534.7038,6.4886928,0.11519508,1.5082912,35.663944
8503,670.76074,5.653418,0.13283274,1.1578702,56.976273
8504,748.4442,6.089175,-0.04109889,1.0772547,29.185535
8505,565.46185,7.590967,0.10784648,0.7372095,38.828182
8506,481.91525,7.24026,0.1354043,0.9630311,49.12258
8507,583.7012,7.1208825,0.1347599,1.376668,33.234512
8508,762.7969,5.577247,0.10973978,0.87377924,34.49915
8509,708.7701,5.157885,0.13880512,0.76012725,33.262806
8510,653.5942,7.95674,0.12466058,1.2798713,38.615902
8511,716.4053,5.191697,0.08460349,1.1143826,45.725338
8512,723.41797,3.7008255,0.09475277,0.5457229,32.94112
8513,525.42896,5.7719727,0.08711742,1.0725502,34.34556
8514,647.4361,7.2796106,0.11893253,1.2676303,45.1943
8515,673.40906,6.3845415,0.084214576,1.0992714,56.608902
8516,577.9832,6.372052,0.04339399,1.2567121,27.701534
8517,551.79877,7.2914824,0.17215295,1.3778527,42.546356
8518,735.1611,5.8430514,0.10795892,1.0445448,32.334923
8519,572.8892,5.3826327,0.042701174,0.88535506,46.325123
8520,525.36176,5.2656083,0.10974103,1.4044373,41.137844
8521,643.01306,7.644324,0.0793465,1.1644957,34.69301
8522,523.7826,7.8039827,0.20568018,1.0053189,39.44004
8523,843.1052,5.466178,0.051573057,0.89622504,39.448498
8524,525.7066,5.6420145,0.1531853,1.3701965,42.707767
8525,616.89276,6.05522,0.13000531,1.0563604,36.70415
8526,547.7454,5.868907,0.11132013,1.1307409,32.34774
8527,679.36945,6.29606,0.0043724733,0.9287277,35.42382
8528,605.24335,6.895708,0.13245559,0.8428786,47.268734
8529,640.34015,5.5148797,0.008112463,1.0351992,44.748165
8530,723.7514,4.583018,0.08600621,1.2407861,41.505142
8531,539.26904,8.1756935,0.15095645,0.8426847,42.083782
8532,540.8298,6.0091863,0.14989619,1.1129081,43.030994
8533,734.30035,5.7274485,0.093381375,1.15134,34.852367
8534,658.2387,7.221228,0.083608985,1.2971404,43.04611
8535,638.3658,7.473598,0.098071426,0.7953336,33.48835
8536,586.2694,7.5033064,0.012617576,1.0526037,43.259296
8537,488.5599,5.183422,0.1196132,1.021267,36.387753
8538,454.3752,5.9383683,0.04483747,1.1811013,50.19654
8539,742.1056,4.8402324,0.21239945,1.0518969,42.889896
8540,512.26013,5.7314663,0.09274913,1.2411577,32.063354
8541,646.4487,5.8494096,0.048144843,1.2687428,33.63013
8542,571.151,4.2065887,0.004134293,0.8249892,50.570923
8543,551.56836,8.2739525,0.045267038,1.4521015,37.24537
8544,721.80457,7.9459,0.06726775,0.940574,52.392857
8545,702.7712,6.2482343,0.1100423,1.6788038,34.290306
8546,648.8567,5.8165255,0.05030202,1.1102058,36.497868
8547,718.7504,7.0588455,0.18973191,0.95268893,34.23099
8548,641.64014,6.7672524,0.15383144,1.2497126,43.652702
8549,544.35474,6.129713,0.15236036,0.91379446,31.759783
8550,565.5957,7.034864,0.19579186,0.9010343,38.310116
8551,757.3009,6.6250787,0.19107804,1.125565,43.83719
8552,604.18634,4.6206093,0.14113906,1.3530436,40.00232
8553,645.58105,6.1848,0.064873025,1.0118041,44.84731
8554,667.2774,5.733156,0.1185786,0.98685753,33.4561
8555,631.20087,5.5627646,0.03345846,1.3555331,40.555412
8556,617.4794,6.9395185,0.05379217,0.8953096,33.2086
8557,617.01746,5.3373666,0.09865706,0.9753822,20.825224
8558,654.3556,6.9955907,0.052035414,1.167413,41.57797
8559,535.7944,7.2288833,0.18090998,1.2326759,30.262682
8560,630.14294,6.7326417,0.13959277,1.2299783,33.59868
8561,632.67017,6.5948973,0.17291129,1.1392939,53.964455
8562,563.2169,5.8793387,0.09548418,1.1817496,28.29073
8563,645.57184,4.8211155,0.13149813,0.9858846,36.40521
8564,631.4818,5.5853343,0.17732868,0.9067308,44.141953
8565,490.3181,5.838386,0.1160875,1.3300949,47.75156
8566,593.7655,6.260499,0.1060859,1.2165655,43.82369
8567,542.3982,5.6514235,0.15504378,1.2637477,45.836815
8568,665.8638,6.597909,0.06282648,0.7270751,38.52444
8569,611.57556,6.5179334,0.10276992,0.75379694,40.25228
8570,619.7618,7.4283423,0.11182756,1.3292164,44.990376
8571,705.41003,3.9189334,0.08782058,1.1398803,45.439484
8572,602.8753,5.9337444,-0.017016467,0.8354356,44.557304
8573,775.5938,6.5122848,0.14207266,0.9507211,47.43239
8574,664.0705,5.696573,0.028371934,1.4940096,36.001984
8575,650.4472,6.686473,0.08386852,1.2052076,43.10863
8576,735.12524,4.788091,0.1731778,0.9085378,45.833515
8577,607.0556,4.4692287,0.03327659,1.1006311,45.848175
8578,593.93677,6.1100397,0.0535372,1.0863322,27.822187
8579,660.97485,7.6114435,0.039545465,1.0884465,26.104551
8580,426.05524,6.408485,0.14090253,1.073623,33.54021
8581,645.86957,5.6047688,0.024709072,1.3799998,32.633293
8582,791.0985,5.8416805,0.20303825,1.1068574,39.291386
8583,716.7665,5.082146,0.19544399,1.0973383,54.191933
8584,838.023,6.1798077,0.08732979,0.9105498,51.09841
8585,617.5412,6.156657,0.04626246,0.92089367,41.380886
8586,517.24396,5.968279,0.069731206,0.8533773,47.156075
8587,787.3147,5.0487823,0.10959876,1.2573166,27.265217
8588,666.9119,6.9265656,0.09087532,1.1095484,55.817146
8589,694.50073,6.6280837,0.13191836,1.063494,36.647003
8590,661.38824,7.181167,0.04620257,1.097629,45.18104
8591,601.00476,6.7352614,0.070238374,1.0810568,33.128483
8592,632.157,7.2451134,0.15402275,0.88327026,43.048206
8593,655.7259,7.603958,0.12007947,1.1303287,40.073772
8594,641.85236,7.204379,0.20989633,1.4197233,44.158966
8595,678.8738,5.137062,0.17903267,1.0759107,41.303455
8596,640.45844,6.6201143,0.15023968,1.1205556,41.054462
8597,539.7837,4.4457827,0.19031066,0.9833352,41.93737
8598,536.8677,5.711456,0.08433163,1.3161745,34.403343
8599,634.7364,7.4180627,0.044820808,1.2748107,42.822853
8600,571.15027,5.680402,0.10222477,1.1518618,34.53857
8601,735.937,6.7035108,0.08912373,1.3009369,46.406498
8602,642.2715,7.188122,0.10354277,1.2201893,44.966362
8603,791.6941,6.0082345,0.06915145,0.9452879,29.986773
8604,543.62537,6.2693768,0.061533887,0.66407263,28.664549
8605,684.83923,7.20185,-0.0061222506,1.248062,53.960438
8606,644.70056,5.9038296,0.079247236,1.1661295,48.07651
8607,725.97614,7.1636386,0.18861483,0.9591144,45.589176
8608,485.6329,5.065431,0.03774455,1.0283953,41.139854
8609,539.6893,5.9979486,0.10722868,1.2488811,46.62932
8610,451.21005,5.3929615,0.09776524,1.1125207,40.85167
8611,654.8652,6.9025054,0.11564864,1.5954823,36.22873
8612,690.50366,5.303968,0.02140462,1.0003487,40.52141
8613,694.43756,5.4937153,0.0364456,1.2635707,33.046173
8614,745.35364,6.6819463,0.12134697,1.0410844,48.112827
8615,646.6028,6.650926,0.17361575,1.5045804,37.017258
8616,654.2514,6.480427,0.053731404,0.99548024,41.770706
8617,643.6545,5.887566,0.12891029,0.9883608,49.005035
8618,669.1045,5.7132626,0.09635482,0.8890234,46.240406
8619,499.0961,6.614378,0.17285708,1.4419653,47.535362
8620,621.75226,6.8079886,0.198025,1.2597007,39.79259
8621,674.0166,6.124643,0.020686638,0.77172494,36.52974
8622,666.64984,5.1474686,0.014983411,0.946327,50.817
8623,767.6602,5.499696,0.13015416,1.2170792,50.536327
8624,699.4714,5.591719,0.117183395,1.009735,46.061756
8625,534.6172,7.074561,0.14538509,1.0328647,41.96715
8626,639.7565,7.316659,0.09736963,0.8628766,34.95672
8627,848.4138,4.044257,0.13161843,1.0030408,54.88406
8628,666.1875,6.717309,0.102443844,1.007466,31.430254
8629,687.8446,4.209033,0.08131804,0.9479914,43.513977
8630,674.86127,4.8330674,0.034691904,1.0333493,36.353313
8631,702.10333,7.5829473,0.1877399,0.88218045,30.385042
8632,657.038,6.6263328,0.18425645,1.2283312,33.669765
8633,704.92395,6.6518726,0.071255594,1.1295538,60.781082
8634,624.158,6.45813,0.13028577,1.2993071,42.942036
8635,564.81824,4.5142283,0.08641833,0.4939592,45.48484
8636,586.925,5.650706,0.15497461,1.0054185,45.665886
8637,631.2715,6.9304676,0.08055678,1.308879,37.283276
8638,358.11566,7.2390394,0.1477385,1.1058645,36.45856
8639,630.9024,7.173169,0.09013066,1.2664251,36.88782
8640,561.9136,6.132625,0.14044191,1.0155253,59.223194
8641,864.63855,3.7990942,0.08413001,0.9464209,31.876234
8642,574.2427,8.283862,0.08060904,1.1369855,36.237213
8643,663.74316,5.7518115,0.102845035,1.1739695,48.411125
8644,572.49176,6.57975,0.029782306,1.5514958,47.628544
8645,708.72406,6.731373,0.090728395,1.1107453,44.32956
8646,602.88214,6.65309,0.17032596,1.0023322,42.61182
8647,643.7602,4.768788,0.07450577,1.0191644,44.37362
8648,657.88074,5.831634,0.09413346,1.1443272,50.447834
8649,602.56665,6.1610293,0.17437787,1.3898453,33.42484
8650,719.2475,6.4235787,0.07598084,1.2601659,57.017227
8651,703.9849,7.4511747,0.106127135,0.964565,52.992004
8652,635.8186,7.026883,0.092355035,1.4287753,46.70816
8653,848.0187,5.407823,0.041377384,1.0964664,49.474762
8654,650.9624,6.5801287,0.09542951,0.7970036,38.223877
8655,576.00336,6.0635724,0.08790649,1.2071047,32.307518
8656,469.37802,6.820734,-0.0075639603,1.0350419,40.864853
8657,436.4402,5.5785093,0.054164734,1.2350944,47.004066
8658,692.75757,6.172547,0.11883805,0.6869322,48.543556
8659,704.2185,6.834107,0.05890113,1.0239699,44.007057
8660,503.47705,5.6708546,0.20917656,1.1122807,37.8798
8661,623.3914,6.1760626,0.028064292,0.952608,39.5373
8662,634.4462,6.6192884,0.07876645,1.2086697,62.25326
8663,577.78864,6.1522636,0.13896129,1.1148422,45.836582
8664,695.12366,6.5720925,0.10601017,1.0566541,48.83935
8665,498.2578,5.05789,0.13920225,1.1436954,41.17037
8666,626.1698,5.3982973,0.07000699,1.1463857,38.319244
8667,534.7362,5.439026,0.08289231,1.4334468,41.062153
8668,588.86444,6.555087,0.15062357,1.2519448,36.505695
8669,620.36,6.49933,0.13642801,1.0536263,40.13756
8670,659.5232,7.240424,0.17095888,1.1344945,40.167393
8671,801.5143,5.412793,0.04963847,1.2876471,37.663246
8672,616.317,7.269763,0.09520881,1.2485657,29.68465
8673,544.46906,5.632527,0.13999955,1.0490826,35.24512
8674,830.4313,5.335824,0.074852064,1.1949587,45.118103
8675,694.93744,6.5791445,0.21504073,1.0931327,40.62624
8676,602.37726,4.2373996,0.114381105,1.0550456,36.835377
8677,769.27094,7.082461,0.104003854,1.0265067,39.00332
8678,693.3811,7.2412376,0.023355078,1.0758033,44.98623
8679,485.60257,5.8068647,0.10043553,0.6458872,33.87079
8680,585.57983,6.0349655,0.08877042,1.183108,36.114647
8681,783.44055,6.445716,0.17368753,1.0339273,35.470024
8682,625.26465,7.885708,0.086773984,1.1523188,38.80701
8683,564.64606,4.407504,0.01697139,1.0467956,43.775047
8684,645.6522,7.7339473,0.1333716,1.309604,35.092197
8685,780.18744,5.5508933,-0.03426571,1.2565734,44.52703
8686,451.71072,6.4189935,0.12707789,1.2756965,36.33991
8687,724.37244,5.9864483,0.11216736,1.0215656,49.034267
8688,591.53436,6.208275,0.047306333,1.2575183,46.15679
8689,816.8285,7.244581,0.13743798,0.97118837,34.404556
8690,666.92505,6.9275036,0.16995944,1.2756813,44.29348
8691,399.8028,4.635552,0.1140883,1.2181298,45.439026
